customer_key,customer_id,customer_name,customer_segment,start_date,end_date,is_current,customer_group
1698,1847,Glen Horowitz,Home Office,2012-05-24,,True,B2C
1699,1849,Michelle Steele,Consumer,2010-04-01,,True,B2C
1700,1850,Jimmy Boswell,Consumer,2011-04-19,,True,B2C
1701,1852,Joy Kaplan McNeill,Corporate,2011-04-10,,True,B2B
1702,1852,Joy Kaplan McNeill,Home Office,2010-09-19,2011-04-09,False,
1703,1853,Katie Mayo,Home Office,2013-07-13,,True,B2C
1704,1854,Erika Morgan,Corporate,2012-11-16,,True,B2B
1705,1854,Erika Morgan,Home Office,2010-09-19,2012-11-15,False,
1706,1855,Jerome Block,Corporate,2011-11-06,,True,B2B
1707,1856,Dan McBride,Corporate,2013-06-02,,True,B2B
1708,1857,Roberta Meyer,Corporate,2012-11-16,,True,B2B
1709,1858,Randall Bridges,Corporate,2013-06-02,,True,B2B
1710,1859,Eugene T Duffy,Corporate,2012-11-16,,True,B2B
1711,1860,Gina B Hess,Home Office,2010-06-15,,True,B2C
1712,1861,Melissa McCullough,Home Office,2012-01-29,,True,B2C
1713,1862,Lauren Bolton,Corporate,2012-01-02,,True,B2B
1714,1863,Marian B Lyons,Home Office,2012-11-06,,True,B2C
1715,1864,Jeff Bennett,Home Office,2012-06-23,,True,B2C
1716,1865,Diane Barnes,Corporate,2011-05-06,,True,B2B
1717,1866,Edward Byers,Home Office,2012-06-23,,True,B2C
1718,1867,Roger Barnett Goodman,Corporate,2013-08-21,,True,B2B
1719,1869,Roberta Daniel,Consumer,2010-05-03,,True,B2C
1720,1870,Marvin Butler,Consumer,2013-02-23,,True,B2C
1721,1872,Jill Barefoot,Corporate,2013-05-12,,True,B2B
1722,1873,Lisa Kim,Corporate,2010-01-17,,True,B2B
1723,1875,Martin Kirk,Consumer,2010-01-29,,True,B2C
1724,1876,Tim Blackburn,Consumer,2013-08-14,,True,B2C
1725,1877,Phillip Cochran Ashley,Consumer,2013-06-18,,True,B2C
1726,1879,Kyle Pritchard,Home Office,2012-11-30,,True,B2C
1727,1880,Henry Eaton,Home Office,2013-06-02,,True,B2C
1728,1881,Gary Kaufman,Home Office,2013-06-02,,True,B2C
1729,1882,Anita Kent,Home Office,2010-09-01,,True,B2C
1730,1883,Kyle Sullivan,Home Office,2012-11-30,,True,B2C
1731,1884,Heidi Cobb,Home Office,2013-06-02,,True,B2C
1732,1885,Jacob Hirsch,Home Office,2010-09-01,,True,B2C
1733,1886,Megan Bender,Home Office,2013-05-02,,True,B2C
1734,1888,Charlie Blalock,Corporate,2013-06-29,,True,B2B
1735,1888,Charlie Blalock,Home Office,2012-10-01,2013-06-28,False,
1736,1889,Oscar Bowers,Corporate,2011-11-09,,True,B2B
1737,1889,Oscar Bowers,Home Office,2010-10-17,2011-11-08,False,
1738,1890,Marcia Bullock,Corporate,2011-03-01,2013-06-05,False,
1739,1890,Marcia Bullock,Home Office,2013-06-06,,True,B2C
1740,1891,Gretchen Levine,Corporate,2011-12-03,,True,B2B
1741,1891,Gretchen Levine,Home Office,2010-10-05,2011-12-02,False,
1742,1893,Melanie Burgess,Consumer,2010-04-26,,True,B2C
1743,1894,Maureen Herbert Hood,Consumer,2010-09-18,,True,B2C
1744,1894,Maureen Herbert Hood,Home Office,2010-02-24,2010-09-17,False,
1745,1896,Allen Garrett,Corporate,2012-03-02,,True,B2B
1746,1898,Anthony Vogel,Consumer,2013-02-15,,True,B2C
1747,1899,Willie Gray,Consumer,2011-12-01,,True,B2C
1748,1900,Deborah Bradshaw,Consumer,2011-12-01,,True,B2C
1749,1901,Jose Levin,Consumer,2013-02-15,,True,B2C
1750,1902,Sara Sykes Davies,Consumer,2011-04-06,,True,B2C
1751,1903,Rick Bland,Consumer,2011-12-01,,True,B2C
1752,1904,Dan McGee,Consumer,2011-01-29,,True,B2C
1753,1906,Penny Tuttle,Corporate,2010-11-17,,True,B2B
1754,1907,Amy Hall,Corporate,2010-11-17,2011-04-28,False,
1755,1907,Amy Hall,Small Business,2011-04-29,,True,B2B
1756,1908,Sharon Sellers,Corporate,2011-07-21,2012-12-17,False,
1757,1908,Sharon Sellers,Small Business,2012-12-18,,True,B2B
1758,1910,Sean Stephenson,Home Office,2010-07-01,,True,B2C
1759,1912,Kerry Clapp,Corporate,2011-10-30,,True,B2B
1760,1913,Susan Barr,Corporate,2011-07-26,,True,B2B
1761,1914,Ellen Avery,Corporate,2013-06-08,,True,B2B
1762,1916,Marcia Feldman,Home Office,2010-02-27,,True,B2C
1763,1917,Tracy Buckley,Home Office,2010-03-27,,True,B2C
1764,1918,Hannah Tyson,Home Office,2010-10-04,,True,B2C
1765,1919,Nathan Jenkins,Home Office,2010-08-24,,True,B2C
1766,1921,Eugene Hess,Small Business,2011-06-21,,True,B2B
1767,1922,Kathy Hale,Small Business,2011-06-27,,True,B2B
1768,1923,Theodore Cannon Godwin,Small Business,2011-06-21,,True,B2B
1769,1924,Sheryl Kirk,Small Business,2011-06-27,,True,B2B
1770,1925,Lisa Humphrey Yu,Corporate,2013-01-10,,True,B2B
1771,1925,Lisa Humphrey Yu,Small Business,2011-07-03,2013-01-09,False,
1772,1927,Earl Alston,Home Office,2010-02-06,,True,B2C
1773,1928,Gregory R Snow,Home Office,2010-07-21,,True,B2C
1774,1930,LeRoy Welch,Consumer,2011-09-13,,True,B2C
1775,1931,Elisabeth Rao,Consumer,2012-07-27,,True,B2C
1776,1933,William Crawford,Corporate,2010-04-19,2012-09-11,False,
1777,1933,William Crawford,Home Office,2012-09-12,,True,B2C
1778,1934,Scott Moore,Home Office,2010-11-30,,True,B2C
1779,1935,Diana Coble Hubbard,Corporate,2010-04-08,2010-11-29,False,
1780,1935,Diana Coble Hubbard,Home Office,2010-11-30,,True,B2C
1781,1936,Carlos Berman,Corporate,2013-03-20,,True,B2B
1782,1938,Franklin Spencer,Corporate,2010-03-22,,True,B2B
1783,1939,Ruby Hawkins,Corporate,2012-02-21,,True,B2B
1784,1940,Eileen McDonald,Corporate,2010-03-22,,True,B2B
1785,1942,Bruce Murray,Consumer,2012-02-23,,True,B2C
1786,1943,Larry Hahn,Consumer,2011-01-26,,True,B2C
1787,1945,Oscar Swain,Consumer,2013-07-12,,True,B2C
1788,1946,Teresa Wallace,Consumer,2010-01-26,2011-11-30,False,
1789,1946,Teresa Wallace,Home Office,2011-12-01,,True,B2C
1790,1948,Angela Alston,Corporate,2011-04-20,,True,B2B
1791,1949,Dana Waller,Corporate,2013-07-03,,True,B2B
1792,1949,Dana Waller,Small Business,2010-08-01,2013-07-02,False,
1793,1950,Leslie Shannon,Corporate,2013-07-03,,True,B2B
1794,1950,Leslie Shannon,Small Business,2010-07-06,2013-07-02,False,
1795,1952,Elsie Dodson,Corporate,2012-05-28,,True,B2B
1796,1953,Penny Rose,Corporate,2012-02-16,,True,B2B
1797,1955,Billy Bowden,Consumer,2011-11-08,,True,B2C
1798,1956,Justin Frank,Consumer,2010-12-19,,True,B2C
1799,1957,Ted Crowder,Consumer,2010-10-07,,True,B2C
1800,1958,Vickie Martinez,Consumer,2010-12-18,,True,B2C
1801,1959,Bonnie Matthews Rowland,Consumer,2012-10-09,,True,B2C
1802,1959,Bonnie Matthews Rowland,Corporate,2010-01-22,2010-10-17,False,
1803,1959,Bonnie Matthews Rowland,Home Office,2010-10-18,2012-10-08,False,
1804,1960,June Nichols,Home Office,2011-12-25,,True,B2C
1805,1961,Jacqueline McMahon,Corporate,2013-05-04,,True,B2B
1806,1961,Jacqueline McMahon,Home Office,2011-12-25,2013-05-03,False,
1807,1962,Sean Burton,Corporate,2013-01-22,,True,B2B
1808,1962,Sean Burton,Home Office,2010-10-18,2013-01-21,False,
1809,1963,Ruby Tan,Consumer,2012-10-09,,True,B2C
1810,1963,Ruby Tan,Corporate,2011-07-21,2012-04-04,False,
1811,1963,Ruby Tan,Home Office,2012-04-05,2012-10-08,False,
1812,1964,Don Herndon,Consumer,2013-10-16,,True,B2C
1813,1966,Rose McCarthy,Home Office,2011-09-30,,True,B2C
1814,1967,Carolyn Hoffman,Home Office,2012-04-03,,True,B2C
1815,1967,Carolyn Hoffman,Small Business,2010-03-18,2012-04-02,False,
1816,1968,Paula Koch,Home Office,2012-11-02,,True,B2C
1817,1968,Paula Koch,Small Business,2012-11-01,2012-11-01,False,
1818,1970,Milton G Hoyle,Corporate,2011-11-24,,True,B2B
1819,1971,Marsha Roy,Corporate,2010-01-18,,True,B2B
1820,1972,Priscilla Brandon,Corporate,2010-01-18,2012-11-04,False,
1821,1972,Priscilla Brandon,Small Business,2012-11-05,,True,B2B
1822,1974,Robert Brantley,Consumer,2010-05-20,,True,B2C
1823,1975,Jennifer Grant,Consumer,2013-07-09,,True,B2C
1824,1976,Sherri F Vogel,Consumer,2010-01-10,,True,B2C
1825,1978,Jessie McDonald,Corporate,2012-12-13,,True,B2B
1826,1979,Marianne Weiner Ennis,Corporate,2010-11-05,,True,B2B
1827,1980,Ronnie Mathews,Corporate,2011-07-04,,True,B2B
1828,1981,Sara Barton,Corporate,2011-07-04,,True,B2B
1829,1983,Gene Wu Vaughan,Consumer,2013-04-28,,True,B2C
1830,1984,Lynne Wilcox,Consumer,2010-11-16,,True,B2C
1831,1986,Lynda Rosenthal,Home Office,2010-11-06,,True,B2C
1832,1988,Anna Burgess,Home Office,2010-01-03,,True,B2C
1833,1989,David Weaver,Corporate,2010-05-15,,True,B2B
1834,1989,David Weaver,Home Office,2010-01-21,2010-05-14,False,
1835,1990,Eddie Boyd,Corporate,2013-03-03,,True,B2B
1836,1990,Eddie Boyd,Home Office,2012-05-27,2013-03-02,False,
1837,1991,Paula Hubbard,Home Office,2010-08-22,,True,B2C
1838,1993,Jan Ellis,Small Business,2011-04-15,,True,B2B
1839,1994,Kathy Freedman,Corporate,2013-10-13,,True,B2B
1840,1994,Kathy Freedman,Small Business,2011-07-15,2013-10-12,False,
1841,1995,Howard Page,Small Business,2012-06-10,,True,B2B
1842,1997,Harriet Bowman,Consumer,2010-01-25,,True,B2C
1843,1998,Judy Frazier,Corporate,2010-12-03,2013-09-07,False,
1844,1998,Judy Frazier,Home Office,2013-09-08,,True,B2C
1845,1999,Priscilla Kane,Corporate,2011-05-03,2012-06-21,False,
1846,1999,Priscilla Kane,Home Office,2012-06-22,,True,B2C
1847,2000,Dale Yu,Corporate,2011-05-03,,True,B2B
1848,2001,Herman Leach,Corporate,2011-11-01,2012-06-21,False,
1849,2001,Herman Leach,Home Office,2012-06-22,,True,B2C
1850,2002,Nelson House,Corporate,2011-10-18,2013-10-17,False,
1851,2002,Nelson House,Home Office,2013-10-18,,True,B2C
1852,2004,James Dickinson Ball,Home Office,2010-10-17,,True,B2C
1853,2006,Cynthia Khan,Corporate,2011-07-14,,True,B2B
1854,2006,Cynthia Khan,Home Office,2010-09-05,2011-07-13,False,
1855,2007,Lauren West,Corporate,2011-07-28,2012-04-21,False,
1856,2007,Lauren West,Home Office,2012-04-22,,True,B2C
1857,2009,Claudia Bean,Corporate,2013-04-18,,True,B2B
1858,2010,Gary Grimes,Corporate,2013-04-18,,True,B2B
1859,2011,Wayne Bean,Corporate,2010-06-18,,True,B2B
1860,2012,Gretchen Davis,Corporate,2011-01-14,,True,B2B
1861,2014,Cathy Simon,Home Office,2010-03-22,,True,B2C
1862,2015,Claudia Wall,Home Office,2011-12-04,,True,B2C
1863,2017,Danny Schaefer,Corporate,2012-11-10,,True,B2B
1864,2017,Danny Schaefer,Home Office,2011-05-13,2012-11-09,False,
1865,2018,Tracey Garcia,Corporate,2011-02-19,2012-02-09,False,
1866,2018,Tracey Garcia,Home Office,2012-02-10,,True,B2C
1867,2019,Billie Glass,Home Office,2012-09-03,,True,B2C
1868,2020,Erika Jordan,Home Office,2010-02-13,,True,B2C
1869,2021,Lindsay Hoffman,Corporate,2011-06-09,2011-10-21,False,
1870,2021,Lindsay Hoffman,Home Office,2011-10-22,,True,B2C
1871,2023,Dan George,Home Office,2011-09-20,,True,B2C
1872,2025,Benjamin Harrell,Small Business,2011-01-20,,True,B2B
1873,2026,Keith Pittman,Small Business,2012-02-20,,True,B2B
1874,2027,Tracey McCall,Small Business,2011-01-20,,True,B2B
1875,2029,Michael Howe,Corporate,2013-09-18,,True,B2B
1876,2030,Lindsay O'Connell,Corporate,2010-09-17,,True,B2B
1877,2032,Jessie Bray,Consumer,2011-09-14,,True,B2C
1878,2033,Shirley Garner,Consumer,2011-01-03,,True,B2C
1879,2034,Douglas English,Consumer,2011-10-31,,True,B2C
1880,2035,Jon Ward,Consumer,2010-11-18,,True,B2C
1881,2037,Lynda Herman,Corporate,2013-05-01,,True,B2B
1882,2037,Lynda Herman,Small Business,2010-03-12,2013-04-30,False,
1883,2038,Peter Adams,Corporate,2013-08-21,,True,B2B
1884,2038,Peter Adams,Small Business,2010-04-21,2013-08-20,False,
1885,2039,Evelyn Garcia,Corporate,2011-04-27,2012-10-25,False,
1886,2039,Evelyn Garcia,Small Business,2012-10-26,,True,B2B
1887,2041,Gene Cox,Home Office,2013-07-16,,True,B2C
1888,2042,Danielle Gray,Home Office,2013-05-20,,True,B2C
1889,2044,Jay Simon,Corporate,2010-06-24,,True,B2B
1890,2046,Eileen Schwartz,Corporate,2010-12-12,,True,B2B
1891,2047,Wallace D McNeill,Corporate,2013-12-20,,True,B2B
1892,2048,Ricky Dougherty,Consumer,2011-02-14,2012-04-01,False,
1893,2048,Ricky Dougherty,Corporate,2012-04-02,,True,B2B
1894,2049,Kenneth Pollock,Corporate,2010-12-21,,True,B2B
1895,2050,Barbara Whitfield,Consumer,2012-09-06,2013-12-19,False,
1896,2050,Barbara Whitfield,Corporate,2013-12-20,,True,B2B
1897,2052,Francis Kendall,Home Office,2010-08-19,,True,B2C
1898,2053,Kim Byrd,Home Office,2011-09-05,,True,B2C
1899,2055,Tom Hahn,Home Office,2012-04-20,,True,B2C
1900,2056,Rita Wagner,Home Office,2013-12-08,,True,B2C
1901,2058,Louise Webster Sharma,Corporate,2010-08-13,,True,B2B
1902,2059,Nathan Newton,Corporate,2010-07-17,,True,B2B
1903,2061,Marianne Carey,Corporate,2010-01-29,,True,B2B
1904,2062,Alfred Singh,Corporate,2010-01-29,,True,B2B
1905,2063,Todd D Norris,Corporate,2010-05-08,,True,B2B
1906,2065,Shannon McPherson,Corporate,2012-07-15,,True,B2B
1907,2066,Claudia Webb,Corporate,2010-10-19,,True,B2B
1908,2066,Claudia Webb,Home Office,2010-03-26,2010-10-18,False,
1909,2067,Theresa Desai,Corporate,2011-03-09,,True,B2B
1910,2069,Elsie Boykin,Consumer,2010-01-12,2011-05-03,False,
1911,2069,Elsie Boykin,Corporate,2011-05-04,,True,B2B
1912,2070,Kelly Collins,Consumer,2012-03-24,,True,B2C
1913,2070,Kelly Collins,Corporate,2010-11-16,2012-03-23,False,
1914,2071,Victor Cherry,Corporate,2010-08-01,,True,B2B
1915,2072,Malcolm S Lanier,Corporate,2010-08-01,,True,B2B
1916,2073,Evan Kelley,Consumer,2010-10-07,2013-03-22,False,
1917,2073,Evan Kelley,Corporate,2013-03-23,,True,B2B
1918,2075,Ronald Park,Corporate,2011-02-21,,True,B2B
1919,2077,Lee Perkins,Home Office,2011-12-28,,True,B2C
1920,2078,Ray Horne,Home Office,2011-12-28,,True,B2C
1921,2079,Martin Henson,Home Office,2012-12-22,,True,B2C
1922,2080,Karl Nichols,Home Office,2011-12-28,,True,B2C
1923,2081,Matthew Conway,Corporate,2010-07-03,2013-10-17,False,
1924,2081,Matthew Conway,Home Office,2013-10-18,,True,B2C
1925,2082,Kathryn Jenkins,Corporate,2013-08-05,,True,B2B
1926,2082,Kathryn Jenkins,Home Office,2011-03-25,2013-08-04,False,
1927,2084,Marc Shapiro,Small Business,2012-07-19,,True,B2B
1928,2085,Arlene Grimes,Small Business,2011-08-20,,True,B2B
1929,2087,Edna Schroeder,Corporate,2011-12-19,,True,B2B
1930,2088,Carrie Boyle,Corporate,2011-12-28,,True,B2B
1931,2089,Annie Odom,Corporate,2010-12-30,,True,B2B
1932,2090,Glenda Dougherty,Corporate,2012-05-22,,True,B2B
1933,2092,Milton Pollock,Consumer,2011-03-12,,True,B2C
1934,2094,Vernon Hirsch Singleton,Corporate,2010-08-05,,True,B2B
1935,2095,Frederick Lang,Corporate,2013-09-25,,True,B2B
1936,2097,Patsy Shea,Home Office,2010-04-18,,True,B2C
1937,2098,Tracy Dyer,Home Office,2010-04-18,,True,B2C
1938,2099,Nathan Fox,Home Office,2010-01-08,,True,B2C
1939,2100,Mike T O'Neill,Home Office,2011-12-22,,True,B2C
1940,2101,Gail Ellis,Home Office,2012-02-12,,True,B2C
1941,2103,Chris Williams,Corporate,2012-08-02,,True,B2B
1942,2104,Max Kirby,Corporate,2013-12-11,,True,B2B
1943,2105,Arthur Glass,Corporate,2011-09-26,,True,B2B
1944,2106,Marsha Gibbons,Corporate,2011-05-14,,True,B2B
1945,2107,Leigh Burnette Hurley,Corporate,2010-12-06,2011-10-11,False,
1946,2107,Leigh Burnette Hurley,Home Office,2011-10-12,,True,B2C
1947,2108,Alfred Barber,Corporate,2010-12-06,2012-06-13,False,
1948,2108,Alfred Barber,Home Office,2012-06-14,,True,B2C
1949,2109,Evan Gill Roy,Corporate,2012-07-19,,True,B2B
1950,2110,Clyde Norman,Corporate,2012-07-03,2012-10-11,False,
1951,2110,Clyde Norman,Home Office,2012-10-12,,True,B2C
1952,2111,Bob Harrington,Corporate,2013-09-09,,True,B2B
1953,2111,Bob Harrington,Home Office,2011-10-12,2013-09-08,False,
1954,2112,Margaret Olsen,Corporate,2011-09-29,2012-03-15,False,
1955,2112,Margaret Olsen,Home Office,2012-03-16,,True,B2C
1956,2114,Paige Mason,Corporate,2010-03-26,,True,B2B
1957,2115,Jeffrey Lloyd,Corporate,2010-10-29,,True,B2B
1958,2117,Jack Hatcher,Home Office,2010-10-20,,True,B2C
1959,2118,Sheryl Cole,Home Office,2011-11-25,,True,B2C
1960,2119,James Goldman,Home Office,2012-06-14,,True,B2C
1961,2121,Glenda Bowles,Corporate,2011-05-25,,True,B2B
1962,2122,Carolyn Fisher,Consumer,2010-02-01,2011-10-31,False,
1963,2122,Carolyn Fisher,Corporate,2011-11-01,,True,B2B
1964,2123,Pauline Erickson Kirkland,Corporate,2012-09-03,,True,B2B
1965,2124,Paige Powers,Consumer,2010-07-01,2010-09-25,False,
1966,2124,Paige Powers,Corporate,2010-09-26,,True,B2B
1967,2125,Dianne Gibbons,Corporate,2012-12-18,,True,B2B
1968,2127,Joyce Kern,Home Office,2010-03-18,,True,B2C
1969,2129,Alan Chase,Home Office,2011-12-12,,True,B2C
1970,2130,Theodore Garrison,Home Office,2011-12-14,,True,B2C
1971,2131,Mary Hewitt,Corporate,2013-01-11,,True,B2B
1972,2131,Mary Hewitt,Home Office,2010-07-03,2013-01-10,False,
1973,2132,Philip Hawkins,Corporate,2013-01-24,,True,B2B
1974,2132,Philip Hawkins,Home Office,2010-01-10,2013-01-23,False,
1975,2133,Harry Cooper,Corporate,2012-09-16,2012-12-08,False,
1976,2133,Harry Cooper,Home Office,2012-12-09,,True,B2C
1977,2135,Melvin Kendall,Home Office,2010-08-06,,True,B2C
1978,2137,Crystal Crabtree,Corporate,2010-01-31,,True,B2B
1979,2138,Christopher Chambers,Corporate,2011-06-19,,True,B2B
1980,2139,Jon Kendall,Corporate,2010-04-16,,True,B2B
1981,2141,Molly Webster,Home Office,2010-08-18,,True,B2C
1982,2142,Mitchell Clayton,Home Office,2011-01-25,,True,B2C
1983,2143,Lester Sawyer,Home Office,2010-06-13,,True,B2C
1984,2145,Kerry Hardy,Corporate,2010-02-10,,True,B2B
1985,2146,Courtney Boyd,Corporate,2010-01-06,,True,B2B
1986,2148,Jesse Farrell,Home Office,2011-04-22,,True,B2C
1987,2149,Rodney Proctor,Home Office,2011-07-19,,True,B2C
1988,2151,Melinda Rogers,Corporate,2010-01-05,,True,B2B
1989,2153,Anna Glenn,Home Office,2011-12-26,,True,B2C
1990,2155,Raymond Clark,Home Office,2011-08-23,,True,B2C
1991,2156,Kristin Dorsey,Corporate,2011-06-23,2013-04-12,False,
1992,2156,Kristin Dorsey,Home Office,2013-04-13,,True,B2C
1993,2157,Tom Hoyle Honeycutt,Corporate,2013-06-23,,True,B2B
1994,2157,Tom Hoyle Honeycutt,Home Office,2010-09-16,2013-06-22,False,
1995,2158,Pauline Reed,Corporate,2013-12-12,,True,B2B
1996,2159,Wesley Field,Corporate,2010-11-20,,True,B2B
1997,2160,Glenn Goodwin,Corporate,2012-05-28,2012-09-19,False,
1998,2160,Glenn Goodwin,Home Office,2012-09-20,,True,B2C
1999,2161,Judith Wallace,Corporate,2012-04-16,,True,B2B
2000,2161,Judith Wallace,Home Office,2012-01-26,2012-04-15,False,
2001,2162,Brenda Jain,Corporate,2010-11-20,2013-04-12,False,
2002,2162,Brenda Jain,Home Office,2013-04-13,,True,B2C
2003,2164,Harry Sellers,Small Business,2010-01-09,,True,B2B
2004,2165,Melanie Knight,Small Business,2010-01-09,,True,B2B
2005,2166,Ronnie D Moon,Small Business,2012-02-02,,True,B2B
2006,2167,Esther Marcus,Small Business,2012-02-02,,True,B2B
2007,2168,Katie Blum,Small Business,2013-07-02,,True,B2B
2008,2169,Linda Waters,Small Business,2013-07-02,,True,B2B
2009,2171,Stacey Pearson,Home Office,2012-12-12,,True,B2C
2010,2172,Warren B Dickerson,Home Office,2012-12-12,,True,B2C
2011,2174,Herbert Hester,Small Business,2011-01-06,,True,B2B
2012,2175,Lynda K Porter,Small Business,2013-07-25,,True,B2B
2013,2176,Constance Richmond,Small Business,2011-06-26,,True,B2B
2014,2177,Malcolm Hill,Small Business,2011-04-15,,True,B2B
2015,2178,Judy Hall,Small Business,2010-07-27,,True,B2B
2016,2179,Gretchen Wilder,Small Business,2011-07-25,,True,B2B
2017,2180,Jessica Quinn,Small Business,2011-04-15,,True,B2B
2018,2181,Lillian Andrews,Small Business,2012-02-27,,True,B2B
2019,2183,Sheryl Reese,Home Office,2010-12-15,,True,B2C
2020,2185,Benjamin Humphrey,Home Office,2012-05-07,,True,B2C
2021,2186,Brent Bond,Home Office,2013-02-23,,True,B2C
2022,2187,Joanne Spivey,Corporate,2010-05-08,,True,B2B
2023,2188,Shelley Grant,Corporate,2012-02-20,,True,B2B
2024,2189,Frank Cross,Corporate,2010-05-08,,True,B2B
2025,2190,Marvin Patrick,Home Office,2010-08-14,,True,B2C
2026,2191,Lori Crowell,Home Office,2013-08-01,,True,B2C
2027,2192,Julia Haynes,Home Office,2012-07-05,,True,B2C
2028,2193,Donald Melton,Home Office,2010-08-14,,True,B2C
2029,2195,Lori Hirsch,Small Business,2012-12-24,,True,B2B
2030,2196,Gene Heath Cross,Small Business,2010-10-07,,True,B2B
2031,2197,Karen O'Donnell,Small Business,2010-12-26,,True,B2B
2032,2198,Lester Woodward Maynard,Small Business,2010-05-22,,True,B2B
2033,2200,Sarah Huang,Consumer,2011-12-28,,True,B2C
2034,2200,Sarah Huang,Home Office,2011-10-12,2011-12-27,False,
2035,2201,David Hoyle,Small Business,2010-09-25,,True,B2B
2036,2202,Laurie Howe,Home Office,2010-01-31,,True,B2C
2037,2203,Eddie Walker,Home Office,2010-02-04,2012-09-28,False,
2038,2203,Eddie Walker,Small Business,2012-09-29,,True,B2B
2039,2204,Oscar Ford,Consumer,2010-08-10,,True,B2C
2040,2204,Oscar Ford,Home Office,2010-02-04,2010-08-09,False,
2041,2206,Bobby Powell,Consumer,2010-01-05,,True,B2C
2042,2207,Jean Parrish,Consumer,2011-06-26,,True,B2C
2043,2209,Sharon Thomas,Home Office,2010-07-22,,True,B2C
2044,2210,Glen Choi,Home Office,2012-11-09,,True,B2C
2045,2211,Anita Hahn,Home Office,2010-01-01,,True,B2C
2046,2212,Stacy Chang,Home Office,2010-04-19,,True,B2C
2047,2213,Edna Welch,Home Office,2011-02-01,,True,B2C
2048,2215,Christopher High,Corporate,2010-06-23,,True,B2B
2049,2216,Clara Kaplan,Corporate,2010-06-23,,True,B2B
2050,2218,Hilda Fletcher,Home Office,2012-02-26,,True,B2C
2051,2220,Jennifer Stanton,Consumer,2010-08-28,,True,B2C
2052,2221,Jacob Dale,Consumer,2013-05-22,,True,B2C
2053,2223,Judy Langley,Small Business,2011-04-07,,True,B2B
2054,2224,Marilyn Bishop,Small Business,2011-04-15,,True,B2B
2055,2225,Sean McKenna,Small Business,2010-08-21,,True,B2B
2056,2227,Wallace Mack,Corporate,2011-12-11,,True,B2B
2057,2228,Beverly Baker,Corporate,2011-06-16,,True,B2B
2058,2230,Ross Kent,Consumer,2011-03-02,,True,B2C
2059,2231,Regina Hewitt,Consumer,2011-03-04,,True,B2C
2060,2232,Kay Ivey Orr,Consumer,2011-03-04,,True,B2C
2061,2233,Anna Miles,Consumer,2013-09-14,,True,B2C
2062,2234,Daniel Phelps,Consumer,2013-09-14,,True,B2C
2063,2235,Kristina Stewart Weber,Consumer,2011-02-13,,True,B2C
2064,2236,Victoria Field,Consumer,2011-02-13,,True,B2C
2065,2237,Renee Conrad,Corporate,2011-05-29,,True,B2B
2066,2238,Alexandra Kumar,Corporate,2011-05-29,,True,B2B
2067,2240,Maurice Kelly,Corporate,2010-04-06,,True,B2B
2068,2241,Gary Hoffman,Corporate,2011-10-18,,True,B2B
2069,2243,Jesse Cassidy,Corporate,2011-10-30,,True,B2B
2070,2244,Molly Sanchez,Corporate,2013-01-05,,True,B2B
2071,2245,Ben P Bowen,Corporate,2011-03-07,,True,B2B
2072,2247,Amy Thomson,Home Office,2011-09-04,,True,B2C
2073,2248,Audrey Harmon,Home Office,2012-08-20,,True,B2C
2074,2249,Priscilla Allred,Home Office,2011-12-02,,True,B2C
2075,2250,Alvin Hoover,Home Office,2010-10-13,,True,B2C
2076,2251,Philip Olsen,Home Office,2013-07-26,,True,B2C
2077,2253,Calvin Ferrell,Corporate,2012-01-04,,True,B2B
2078,2254,Jeff Meadows,Corporate,2010-07-27,,True,B2B
2079,2256,Lloyd Levin,Corporate,2010-07-02,,True,B2B
2080,2257,Bernard Thompson,Corporate,2010-12-12,,True,B2B
2081,2258,Nicole Pope,Corporate,2010-03-09,,True,B2B
2082,2260,Geoffrey H Wong,Corporate,2010-08-15,,True,B2B
2083,2261,Vivian Mayer,Corporate,2013-02-26,,True,B2B
2084,2262,Alexander Joyner,Corporate,2013-02-11,,True,B2B
2085,2264,Helen Dickerson,Corporate,2010-07-26,,True,B2B
2086,2265,James Davenport,Corporate,2010-07-29,2012-11-05,False,
2087,2265,James Davenport,Small Business,2012-11-06,,True,B2B
2088,2266,Brandon Beach,Corporate,2010-05-26,2013-07-04,False,
2089,2266,Brandon Beach,Small Business,2013-07-05,,True,B2B
2090,2268,Carlos Adkins,Small Business,2010-06-03,,True,B2B
2091,2269,Sandy Gill,Small Business,2013-07-15,,True,B2B
2092,2270,Kristine Holden,Small Business,2010-08-06,,True,B2B
2093,2272,Brett Ingram,Corporate,2010-09-16,,True,B2B
2094,2273,Debra Block,Corporate,2010-05-05,,True,B2B
2095,2274,Marlene Harrison,Corporate,2010-05-05,,True,B2B
2096,2276,Dennis Block Richardson,Consumer,2010-12-31,,True,B2C
2097,2277,Allison Peacock,Consumer,2012-08-20,,True,B2C
2098,2279,Lucille McGee,Home Office,2010-06-22,,True,B2C
2099,2280,Gene Winters,Home Office,2013-04-30,,True,B2C
2100,2281,Monica Harvey,Home Office,2010-01-27,,True,B2C
2101,2282,Jimmy Waters,Home Office,2010-08-05,,True,B2C
2102,2283,Nancy Holden,Home Office,2010-01-24,,True,B2C
2103,2285,Arnold Floyd Blair,Corporate,2010-09-13,,True,B2B
2104,2286,Larry Langston,Corporate,2010-02-04,,True,B2B
