Order ID,Customer ID,Customer Name,Region,State or Province,City,Postal Code,Customer Segment,Order Priority,Ship Mode,Product Category,Product Sub-Category,Product Container,Product Name,Order Date,Ship Date,Discount,Unit Price,Discount Amount,Discount Price,Shipping Cost,Quantity
87714,48,Geoffrey Hewitt,Central,Illinois,Springfield,62701,Corporate,High,Regular Air,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,10/10/2012,10/11/2012,0.03,7.31,0.22,7.09,0.49,19
87714,48,Geoffrey Hewitt,Central,Illinois,Springfield,62701,Corporate,High,Regular Air,Technology,Telephones and Communication,Wrap Bag,Accessory37,10/10/2012,10/11/2012,0.01,20.99,0.21,20.78,2.5,12
87715,48,Geoffrey Hewitt,Central,Illinois,Springfield,62701,Corporate,High,Regular Air,Technology,Computer Peripherals,Small Pack,Verbatim DVD-R 4.7GB authoring disc,1/11/2013,1/12/2013,0.06,39.24,2.35,36.89,1.99,9
87710,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,High,Regular Air,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,3/29/2011,3/29/2011,0.08,67.84,5.43,62.41,0.99,1
87711,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,High,Express Air,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",5/18/2011,5/19/2011,0.04,7.64,0.31,7.33,1.39,1
87712,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,8/15/2011,8/17/2011,0.04,12.95,0.52,12.43,4.98,5
87716,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,Low,Regular Air,Technology,Telephones and Communication,Small Box,3390,2/17/2013,2/19/2013,0,65.99,0.00,65.99,5.31,10
87717,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,Medium,Regular Air,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,3/2/2013,3/3/2013,0.1,30.73,3.07,27.66,4,7
87718,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,Critical,Delivery Truck,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,3/12/2013,3/14/2013,0.06,200.97,12.06,188.91,15.59,4
87719,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,10/6/2013,10/7/2013,0.09,2.6,0.23,2.37,2.4,6
87719,49,Terri Lyons,Central,Illinois,Streamwood,60107,Corporate,Medium,Regular Air,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,10/6/2013,10/8/2013,0.07,14.97,1.05,13.92,7.51,4
87710,50,Dawn Bailey,Central,Illinois,Tinley Park,60477,Corporate,High,Regular Air,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,3/29/2011,4/1/2011,0.04,276.2,11.05,265.15,24.49,8
88426,52,Lorraine Kelly,West,Washington,Puyallup,98373,Corporate,Not Specified,Regular Air,Technology,Telephones and Communication,Small Box,6160,9/10/2010,9/10/2010,0,115.99,0.00,115.99,2.5,6
88427,52,Lorraine Kelly,West,Washington,Puyallup,98373,Corporate,Critical,Regular Air,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",9/10/2011,9/11/2011,0.02,40.97,0.82,40.15,1.99,13
88428,52,Lorraine Kelly,West,Washington,Puyallup,98373,Corporate,Critical,Regular Air,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,11/6/2012,11/7/2012,0.08,7.7,0.62,7.08,3.68,17
88425,53,Sidney Russell Austin,West,Washington,Redmond,98052,Corporate,Critical,Delivery Truck,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,7/28/2010,7/30/2010,0.07,3502.14,245.15,3256.99,8.73,1
88426,53,Sidney Russell Austin,West,Washington,Redmond,98052,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Small Box,Xerox 1903,9/10/2010,9/11/2010,0.02,5.98,0.12,5.86,5.79,17
88429,53,Sidney Russell Austin,West,Washington,Redmond,98052,Corporate,Low,Regular Air,Office Supplies,Labels,Small Box,Avery 481,2/19/2013,2/21/2013,0.09,3.08,0.28,2.80,0.99,11
88076,55,Marvin Hawley,East,New York,Syracuse,13210,Home Office,High,Delivery Truck,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,10/6/2011,10/7/2011,0.03,44.43,1.33,43.10,46.59,14
88077,55,Marvin Hawley,East,New York,Syracuse,13210,Consumer,Low,Delivery Truck,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",10/20/2011,10/25/2011,0.07,130.98,9.17,121.81,54.74,6
88081,55,Marvin Hawley,East,New York,Syracuse,13210,Consumer,Low,Regular Air,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,4/10/2013,4/10/2013,0.01,15.68,0.16,15.52,3.73,2
88081,55,Marvin Hawley,East,New York,Syracuse,13210,Consumer,Low,Express Air,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",4/10/2013,4/14/2013,0.04,71.37,2.85,68.52,69,11
88075,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,10/20/2010,10/21/2010,0.06,3.8,0.23,3.57,1.49,20
88075,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,10/20/2010,10/21/2010,0.06,1.76,0.11,1.65,0.7,17
88077,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Low,Regular Air,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",10/20/2011,10/27/2011,0.04,4.76,0.19,4.57,3.01,23
88079,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,High,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,1/11/2013,1/13/2013,0.01,5.84,0.06,5.78,1.2,11
88080,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,2/8/2013,2/9/2013,0.1,5.94,0.59,5.35,9.92,7
88080,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Not Specified,Regular Air,Technology,Telephones and Communication,Small Box,6190,2/8/2013,2/9/2013,0.1,65.99,6.60,59.39,2.5,6
88082,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Low,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,12/27/2013,12/30/2013,0.1,525.98,52.60,473.38,19.99,15
88082,56,Randall Montgomery,East,New York,Tonawanda,14150,Consumer,Low,Regular Air,Technology,Telephones and Communication,Small Box,5185,12/27/2013,12/29/2013,0.1,115.99,11.60,104.39,8.99,21
88078,57,Kimberly Epstein,East,New York,Troy,12180,Consumer,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",1/21/2012,1/23/2012,0.06,11.66,0.70,10.96,7.95,10
87413,59,Rose Lassiter,Central,Texas,Port Arthur,77642,Small Business,Critical,Express Air,Office Supplies,Paper,Small Box,Xerox 1930,2/23/2013,2/25/2013,0.08,6.48,0.52,5.96,6.81,8
87413,59,Rose Lassiter,Central,Texas,Port Arthur,77642,Small Business,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,2/23/2013,2/25/2013,0.02,2.78,0.06,2.72,0.97,6
87416,59,Rose Lassiter,Central,Texas,Port Arthur,77642,Corporate,Critical,Regular Air,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",3/14/2013,3/15/2013,0,3.95,0.00,3.95,5.13,11
87417,59,Rose Lassiter,Central,Texas,Port Arthur,77642,Corporate,Not Specified,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,4/3/2013,4/4/2013,0.09,150.98,13.59,137.39,57.2,5
87417,59,Rose Lassiter,Central,Texas,Port Arthur,77642,Corporate,Not Specified,Regular Air,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",4/3/2013,4/4/2013,0.02,38.94,0.78,38.16,35,10
87410,60,Sheila Warren,Central,Texas,Richardson,75080,Small Business,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,6/10/2012,6/12/2012,0.08,4.18,0.33,3.85,2.99,16
87410,60,Sheila Warren,Central,Texas,Richardson,75080,Small Business,Medium,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,6/10/2012,6/12/2012,0.03,2.88,0.09,2.79,0.7,20
87420,60,Sheila Warren,Central,Texas,Richardson,75080,Corporate,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",7/21/2013,7/21/2013,0.08,89.99,7.20,82.79,42,2
87409,61,Charlotte Stanton,Central,Texas,Rosenberg,77471,Small Business,Medium,Delivery Truck,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,11/18/2011,11/18/2011,0.05,81.94,4.10,77.84,55.81,28
87411,61,Charlotte Stanton,Central,Texas,Rosenberg,77471,Corporate,Low,Regular Air,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,10/7/2012,10/16/2012,0.03,6.08,0.18,5.90,1.82,20
87412,61,Charlotte Stanton,Central,Texas,Rosenberg,77471,Small Business,Not Specified,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,2/13/2013,2/16/2013,0.1,9.93,0.99,8.94,1.09,4
87414,61,Charlotte Stanton,Central,Texas,Rosenberg,77471,Small Business,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 191,3/2/2013,3/3/2013,0.04,19.98,0.80,19.18,5.86,5
87422,61,Charlotte Stanton,Central,Texas,Rosenberg,77471,Corporate,High,Regular Air,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",11/11/2013,11/14/2013,0,22.24,0.00,22.24,1.99,15
87422,61,Charlotte Stanton,Central,Texas,Rosenberg,77471,Corporate,High,Regular Air,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",11/11/2013,11/12/2013,0,29.89,0.00,29.89,1.99,22
87407,62,Pam Gilbert,Central,Texas,Round Rock,78664,Corporate,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 193,11/9/2010,11/11/2010,0.02,5.98,0.12,5.86,5.15,3
87408,62,Pam Gilbert,Central,Texas,Round Rock,78664,Corporate,High,Regular Air,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",12/12/2010,12/14/2010,0.04,29.14,1.17,27.97,4.86,17
87415,62,Pam Gilbert,Central,Texas,Round Rock,78664,Corporate,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",3/7/2013,3/12/2013,0.09,5.85,0.53,5.32,2.27,3
87423,62,Pam Gilbert,Central,Texas,Round Rock,78664,Corporate,High,Regular Air,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",12/12/2013,12/14/2013,0.02,20.89,0.42,20.47,11.52,20
87415,63,Gene Diaz,Central,Texas,Rowlett,75088,Corporate,Low,Regular Air,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,3/7/2013,3/16/2013,0.07,70.97,4.97,66.00,3.5,3
87418,63,Gene Diaz,Central,Texas,Rowlett,75088,Corporate,Low,Express Air,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,5/2/2013,5/9/2013,0.02,59.98,1.20,58.78,3.99,16
87418,63,Gene Diaz,Central,Texas,Rowlett,75088,Corporate,Low,Regular Air,Technology,Telephones and Communication,Small Box,3390,5/2/2013,5/7/2013,0.06,65.99,3.96,62.03,5.31,13
87419,63,Gene Diaz,Central,Texas,Rowlett,75088,Corporate,Low,Regular Air,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,6/7/2013,6/11/2013,0.1,8.34,0.83,7.51,0.96,1
87419,63,Gene Diaz,Central,Texas,Rowlett,75088,Corporate,Low,Regular Air,Technology,Office Machines,Medium Box,Canon MP100DHII Printing Calculator,6/7/2013,6/14/2013,0.04,140.99,5.64,135.35,13.99,5
87406,64,Lynn Morrow,South,Virginia,Salem,24153,Small Business,Not Specified,Regular Air,Office Supplies,Labels,Small Box,Avery 501,3/2/2010,3/4/2010,0,3.69,0.00,3.69,0.5,1
87406,64,Lynn Morrow,South,Virginia,Salem,24153,Small Business,Not Specified,Express Air,Technology,Telephones and Communication,Small Box,5165,3/2/2010,3/2/2010,0.02,175.99,3.52,172.47,4.99,4
87414,64,Lynn Morrow,South,Virginia,Salem,24153,Small Business,Not Specified,Regular Air,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",3/2/2013,3/4/2013,0.03,92.23,2.77,89.46,39.61,5
87421,64,Lynn Morrow,South,Virginia,Salem,24153,Corporate,High,Regular Air,Technology,Telephones and Communication,Small Pack,Accessory6,8/26/2013,8/28/2013,0.05,55.99,2.80,53.19,5,23
87948,65,Jenny Sanchez,West,California,Mountain View,94043,Corporate,Critical,Regular Air,Technology,Telephones and Communication,Small Box,iDEN i550,5/2/2012,5/3/2012,0.01,205.99,2.06,203.93,19.99,13
87948,66,Arlene Rouse,West,California,Murrieta,92563,Corporate,Critical,Regular Air,Office Supplies,Envelopes,Small Box,Multimedia Mailers,5/2/2012,5/4/2012,0.09,162.93,14.66,148.27,19.99,14
87951,66,Arlene Rouse,West,California,Murrieta,92563,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",6/12/2013,6/13/2013,0.06,9.11,0.55,8.56,2.15,15
87946,67,Ellen McCormick,West,California,Napa,94559,Corporate,Low,Regular Air,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",1/2/2010,1/9/2010,0.05,155.06,7.75,147.31,7.07,8
87949,67,Ellen McCormick,West,California,Napa,94559,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,1/2/2013,1/2/2013,0,291.73,0.00,291.73,48.8,1
87949,67,Ellen McCormick,West,California,Napa,94559,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,1/2/2013,1/4/2013,0.07,100.98,7.07,93.91,45,12
87950,67,Ellen McCormick,West,California,Napa,94559,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,3/12/2013,3/14/2013,0.1,367.99,36.80,331.19,19.99,9
87950,67,Ellen McCormick,West,California,Napa,94559,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,3/12/2013,3/14/2013,0.1,4.24,0.42,3.82,5.41,5
37537,68,Scott Bunn,East,New York,New York City,10177,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,1/2/2010,1/2/2010,0,291.73,0.00,291.73,48.8,4
37537,68,Scott Bunn,East,New York,New York City,10177,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,1/2/2010,1/4/2010,0.07,100.98,7.07,93.91,45,43
37537,68,Scott Bunn,East,New York,New York City,10177,Corporate,Low,Regular Air,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",1/2/2010,1/9/2010,0.05,155.06,7.75,147.31,7.07,32
55713,68,Scott Bunn,East,New York,New York City,10177,Corporate,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",2/2/2010,2/4/2010,0.09,122.99,11.07,111.92,70.2,49
2978,68,Scott Bunn,East,New York,New York City,10177,Corporate,Critical,Regular Air,Technology,Telephones and Communication,Small Box,iDEN i550,5/2/2012,5/3/2012,0.01,205.99,2.06,203.93,19.99,53
2978,68,Scott Bunn,East,New York,New York City,10177,Corporate,Critical,Regular Air,Office Supplies,Envelopes,Small Box,Multimedia Mailers,5/2/2012,5/4/2012,0.09,162.93,14.66,148.27,19.99,57
2978,68,Scott Bunn,East,New York,New York City,10177,Corporate,Critical,Regular Air,Technology,Telephones and Communication,Small Box,2160i,5/2/2012,5/3/2012,0.07,200.99,14.07,186.92,4.2,44
44099,68,Scott Bunn,East,New York,New York City,10177,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,3/12/2013,3/14/2013,0.1,367.99,36.80,331.19,19.99,34
44099,68,Scott Bunn,East,New York,New York City,10177,Corporate,Medium,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,3/12/2013,3/14/2013,0.1,4.24,0.42,3.82,5.41,19
26274,68,Scott Bunn,East,New York,New York City,10177,Corporate,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",6/12/2013,6/13/2013,0.06,9.11,0.55,8.56,2.15,62
87948,69,Carrie House,East,Rhode Island,Smithfield,2917,Corporate,Critical,Regular Air,Technology,Telephones and Communication,Small Box,2160i,5/2/2012,5/3/2012,0.07,200.99,14.07,186.92,4.2,11
87947,70,Annette Boone,East,Vermont,Burlington,5401,Corporate,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",2/2/2010,2/4/2010,0.09,122.99,11.07,111.92,70.2,12
89248,72,Amanda Hardy Singleton,East,Maine,West Scarborough,4070,Small Business,Low,Express Air,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",8/12/2012,8/19/2012,0.06,6.88,0.41,6.47,2,18
89250,73,April Winters,East,Massachusetts,Duxbury,2331,Small Business,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1991,10/28/2013,10/30/2013,0.02,22.84,0.46,22.38,8.18,22
89249,74,Mark Manning,East,New Jersey,Iselin,8830,Small Business,Not Specified,Regular Air,Office Supplies,Appliances,Medium Box,Holmes HEPA Air Purifier,12/10/2012,12/12/2012,0.09,21.78,1.96,19.82,5.94,7
89247,75,Tamara Yates,East,New Jersey,Lakewood,8701,Small Business,Critical,Express Air,Technology,Telephones and Communication,Small Box,5180,4/11/2012,4/13/2012,0.06,65.99,3.96,62.03,8.99,6
89247,76,Glen Weeks,East,New Jersey,Wayne,7470,Small Business,Critical,Regular Air,Technology,Computer Peripherals,Small Box,Gyration RF Keyboard,4/11/2012,4/12/2012,0.1,159.99,16.00,143.99,5.5,5
89247,77,Jan Kaufman Parrish,East,New Jersey,Wyckoff,7481,Small Business,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 227,4/11/2012,4/13/2012,0.1,6.48,0.65,5.83,8.73,10
89247,78,Hannah Grant,East,Vermont,Bennington,5201,Small Business,Critical,Regular Air,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,4/11/2012,4/12/2012,0.02,19.99,0.40,19.59,11.17,2
89923,80,Sam Carlson,West,Oregon,Keizer,97303,Small Business,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,2/6/2011,2/6/2011,0.03,180.98,5.43,175.55,30,7
89924,80,Sam Carlson,West,Oregon,Keizer,97303,Small Business,High,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,Barrel Sharpener,5/19/2011,5/20/2011,0.01,3.57,0.04,3.53,4.17,17
89924,80,Sam Carlson,West,Oregon,Keizer,97303,Small Business,High,Regular Air,Office Supplies,Storage & Organization,Small Box,"Companion Letter/Legal File, Black",5/19/2011,5/20/2011,0.07,37.76,2.64,35.12,12.9,15
89924,80,Sam Carlson,West,Oregon,Keizer,97303,Small Business,High,Delivery Truck,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,5/19/2011,5/21/2011,0.02,124.49,2.49,122.00,51.94,13
89925,80,Sam Carlson,West,Oregon,Keizer,97303,Small Business,High,Regular Air,Furniture,Office Furnishings,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",5/29/2011,5/31/2011,0.03,105.98,3.18,102.80,13.99,7
89926,80,Sam Carlson,West,Oregon,Keizer,97303,Small Business,High,Express Air,Office Supplies,Storage & Organization,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",7/16/2012,7/17/2012,0.05,210.55,10.53,200.02,9.99,1
89926,81,Dale Hahn,West,Oregon,Lake Oswego,97035,Small Business,High,Express Air,Technology,Telephones and Communication,Small Box,Timeport L7089,7/16/2012,7/17/2012,0,125.99,0.00,125.99,7.69,7
89927,81,Dale Hahn,West,Oregon,Lake Oswego,97035,Small Business,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,1/4/2013,1/5/2013,0.09,9.85,0.89,8.96,4.82,13
89927,81,Dale Hahn,West,Oregon,Lake Oswego,97035,Small Business,Critical,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,1/4/2013,1/5/2013,0.01,2.94,0.03,2.91,0.81,5
87365,83,Edgar Stone,East,Ohio,Canton,44708,Corporate,High,Delivery Truck,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,3/15/2010,3/15/2010,0.04,296.18,11.85,284.33,54.12,6
87369,83,Edgar Stone,East,Ohio,Canton,44708,Corporate,High,Regular Air,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",3/5/2012,3/6/2012,0.07,9.27,0.65,8.62,4.39,10
87369,83,Edgar Stone,East,Ohio,Canton,44708,Corporate,High,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3/5/2012,3/6/2012,0.01,3.85,0.04,3.81,0.7,12
87372,83,Edgar Stone,East,Ohio,Canton,44708,Corporate,Not Specified,Regular Air,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",9/1/2013,9/3/2013,0.03,9.38,0.28,9.10,4.93,17
